amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;stim_id;stim_pos;stim_freq;stim_elec;stim_time;stim_attended;con_validity;con_pos_attention;con_pos_targ;con_val_pos_att
3.5054030418396;1.39512991905212;0;0;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[-1000 0] ;both_attended;neutral;both;right;neutral_both
3.82844185829163;0.968224048614502;0;0;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[-1000 0] ;both_attended;neutral;both;right;neutral_both
3.37485265731812;0.850216925144196;-1.73200356801524;-3.91201435202612;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[0 1000] ;stim_attended;valid;left;left;valid_left
3.61408495903015;0.632152616977692;-4.06848105711818;-13.5115940377924;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[0 1000] ;stim_attended;valid;left;left;valid_left
3.33387231826782;0.757757544517517;-2.93477209832335;-29.2944237470803;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[0 1000] ;stim_attended;valid;right;right;valid_right
3.60789251327515;0.815213263034821;-1.34748713646711;17.1384977470745;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[0 1000] ;stim_attended;valid;right;right;valid_right
3.2727415561676;0.85050493478775;-6.8188628008254;-34.4614645065672;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[0 1000] ;stim_attended;invalid;right;left;invalid_right
3.71673917770386;0.709435999393463;4.25356785692648;11.1914405926692;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[0 1000] ;stim_attended;invalid;right;left;invalid_right
3.23627066612244;0.772599577903748;-5.99571430470959;-33.4472388146833;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[0 1000] ;stim_attended;invalid;left;right;invalid_left
3.70828247070313;0.821516215801239;1.31036064440617;16.2845469238803;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[0 1000] ;stim_attended;invalid;left;right;invalid_left
3.25461411476135;0.80301034450531;-8.96944489253021;-35.5738215900332;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[0 1000] ;both_attended;neutral;both;left;neutral_both
3.8609311580658;1.0361522436142;0.949166286250858;30.1176652165943;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[0 1000] ;both_attended;neutral;both;left;neutral_both
3.25356888771057;0.888549387454987;-7.18417115302291;-36.3106349221811;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[0 1000] ;both_attended;neutral;both;right;neutral_both
3.7713725566864;0.956253826618195;-1.49066653530663;-1.2363070317698;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[0 1000] ;both_attended;neutral;both;right;neutral_both
3.18205809593201;1.01192343235016;-7.34574057941163;14.3633834718355;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[500 1500] ;stim_attended;valid;left;left;valid_left
3.74157071113586;0.873031079769135;-0.684525787190415;19.4443626694058;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[500 1500] ;stim_attended;valid;left;left;valid_left
3.05409502983093;0.726873338222504;-11.0804488583588;-32.1761972365061;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[500 1500] ;stim_attended;valid;right;right;valid_right
3.43166136741638;0.756290137767792;-6.16626854966523;8.67179744996758;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[500 1500] ;stim_attended;valid;right;right;valid_right
3.13362884521484;0.751849114894867;-10.7796645882472;-42.06372251733;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[500 1500] ;stim_attended;invalid;right;left;invalid_right
3.48331451416016;0.935133814811707;-2.29393328230264;46.5655479912626;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[500 1500] ;stim_attended;invalid;right;left;invalid_right
3.26375412940979;1.03622162342072;-5.19739933006751;-10.738483153596;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[500 1500] ;stim_attended;invalid;left;right;invalid_left
3.78929305076599;1.0079597234726;3.52357151683071;42.6753818209338;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[500 1500] ;stim_attended;invalid;left;right;invalid_left
3.44382309913635;1.34466087818146;-3.67732783298143;7.88324488147156;2;SSVEP1;left;24;'POz','PO4','P6','Oz','O2','PO8','P8','Iz','I2','P10';[500 1500] ;both_attended;neutral;both;left;neutral_both
3.72702407836914;0.853106021881104;-2.55201192744615;7.13113293292984;2;SSVEP2;right;21.8182;'POz','PO3','P5','Oz','O1','PO7','P7','Iz','I1','P9';[500 1500] ;both_attended;neutral;both;left;neutral_both
