amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;stim_id;stim_pos;stim_freq;stim_elec;stim_time;stim_attended;con_validity;con_pos_attention;con_pos_targ;con_val_pos_att
3.52650117874146;1.56706070899963;0;0;2;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;both_attended;neutral;both;left;neutral_both
3.48705244064331;2.76582217216492;-7.78775726985711;3.74215653712378;2;SSVEP1;left;24;'RESS1';[0 1000] ;both_attended;neutral;both;left;neutral_both
3.88449931144714;1.943195104599;10.1516521492686;24.0025414101205;2;SSVEP2;right;21.8182;'RESS2';[0 1000] ;both_attended;neutral;both;left;neutral_both
3.68952584266663;2.85968232154846;-2.43351416294033;7.26272066013238;2;SSVEP1;left;24;'RESS1';[500 1500] ;both_attended;neutral;both;left;neutral_both
3.80320143699646;1.96448159217834;7.84631123684338;25.3609117308807;2;SSVEP2;right;21.8182;'RESS2';[500 1500] ;both_attended;neutral;both;left;neutral_both
3.60776281356812;2.72171807289124;-4.5956704292776;2.08787289704515;2;SSVEP1;left;24;'RESS1';[1000 2000] ;both_attended;neutral;both;left;neutral_both
3.78757333755493;2.1531617641449;7.40314962567654;37.4012986082341;2;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;both_attended;neutral;both;left;neutral_both
4.03106927871704;3.19419264793396;6.59832196917061;19.8097394064625;2;SSVEP1;left;24;'RESS1';[1500 2500] ;both_attended;neutral;both;left;neutral_both
3.90953493118286;1.85410094261169;10.8615801619583;18.3171099858217;2;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;both_attended;neutral;both;left;neutral_both
3.42319226264954;2.08713674545288;0;0;2;SSVEP1;left;24;'RESS1';[-1000 0] ;both_attended;neutral;both;right;neutral_both
3.52552032470703;1.80198729038239;0;0;2;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;both_attended;neutral;both;right;neutral_both
3.30626773834229;1.97691428661346;-3.41565753063346;-5.2810367638609;2;SSVEP1;left;24;'RESS1';[0 1000] ;both_attended;neutral;both;right;neutral_both
3.67761301994324;2.11531114578247;4.31404959348363;17.3876839793691;2;SSVEP2;right;21.8182;'RESS2';[0 1000] ;both_attended;neutral;both;right;neutral_both
3.08056545257568;2.0304708480835;-10.0089852916605;-2.71500645527128;2;SSVEP1;left;24;'RESS1';[500 1500] ;both_attended;neutral;both;right;neutral_both
3.73561596870422;2.50737428665161;5.95928046492402;39.1449484707265;2;SSVEP2;right;21.8182;'RESS2';[500 1500] ;both_attended;neutral;both;right;neutral_both
3.42264342308044;1.86110377311707;-0.0160329752751598;-10.8298113589471;2;SSVEP1;left;24;'RESS1';[1000 2000] ;both_attended;neutral;both;right;neutral_both
4.24775314331055;2.77822923660278;20.4858503734064;54.175850819305;2;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;both_attended;neutral;both;right;neutral_both
3.57421088218689;2.12709951400757;4.4116312479763;1.91471731029373;2;SSVEP1;left;24;'RESS1';[1500 2500] ;both_attended;neutral;both;right;neutral_both
4.22841119766235;2.8097767829895;19.9372236781455;55.9265594150368;2;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;both_attended;neutral;both;right;neutral_both
3.17716097831726;2.50269961357117;0;0;3;SSVEP1;left;24;'RESS1';[-1000 0] ;stim_attended;valid;left;left;valid_left
2.6371123790741;2.00614047050476;0;0;3;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;stim_unattended;valid;left;left;valid_left
3.22880148887634;2.6340548992157;1.6253665115336;5.2485438097422;3;SSVEP1;left;24;'RESS1';[0 1000] ;stim_attended;valid;left;left;valid_left
2.88503837585449;2.41623663902283;9.40141947486681;20.4420465340038;3;SSVEP2;right;21.8182;'RESS2';[0 1000] ;stim_unattended;valid;left;left;valid_left
3.29344916343689;2.6065194606781;3.66012883556248;4.14831434599499;3;SSVEP1;left;24;'RESS1';[500 1500] ;stim_attended;valid;left;left;valid_left
2.96283841133118;2.38286828994751;12.3516174297981;18.7787358353805;3;SSVEP2;right;21.8182;'RESS2';[500 1500] ;stim_unattended;valid;left;left;valid_left
3.10435461997986;2.40810394287109;-2.29155396387762;-3.77974528733364;3;SSVEP1;left;24;'RESS1';[1000 2000] ;stim_attended;valid;left;left;valid_left
