amplitude_induced;modulation_induced;subjects;alpha_pos;validity;pos_attended;validity_pos_attended;targ_pos;alpha_pos_targ;alpha_electrodes;time
4.78983688354492;4.97948957997925;13;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.77459669113159;4.35873820108119;13;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.58780384063721;0.551504611304265;13;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.4368200302124;-3.02407304091855;13;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.74628782272339;4.02501904415831;13;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.43734121322632;-3.01268150248659;13;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.89282321929932;7.23665474532142;13;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
4.67221164703369;2.12090017958608;13;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.17768430709839;13.4799929477305;13;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.60619258880615;0;13;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.3714165687561;0;13;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
4.78574752807617;3.89812053682621;13;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.70536375045776;7.63933558948571;13;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.64775466918945;0.902308785010497;13;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.61918640136719;5.6679529098639;13;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.68503475189209;1.71165581043089;13;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.75908422470093;8.86823870128524;13;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.7657904624939;3.46485455418417;13;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.62969493865967;5.90834494588235;13;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
4.69627809524536;1.95574771793374;13;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
4.63717985153198;6.07956891309269;13;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.65595865249634;0;13;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.26139879226685;0;13;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
4.92006587982178;5.67245645929084;13;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.73365926742554;11.0822877224188;13;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
5.01718950271606;7.75846344825355;13;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.15503454208374;20.9704792576225;13;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
5.21589231491089;12.0261734307786;13;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
5.20341157913208;22.1057176947322;13;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.89938497543335;5.22827501499603;13;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.42544317245483;27.3160161001683;13;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
4.78533411026001;2.77870718835327;13;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.21517610549927;22.3817896359111;13;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.70885896682739;0;13;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.73722219467163;0;13;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
4.4539041519165;-5.41436506608023;13;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.34063625335693;-8.37169811795554;13;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.27106761932373;-9.29718538159203;13;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.67628765106201;-1.28629270710919;13;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.37667846679688;-7.0543735195859;13;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.593674659729;-3.03020481294053;13;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.5211706161499;-3.98585627642923;13;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.93605327606201;4.19720826297791;13;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
4.48483896255493;-4.75741588037824;13;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
4.94495248794556;4.38506543998671;13;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.45230340957642;0;13;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.66392278671265;0;13;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
4.4866681098938;0.771840936165047;13;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.08384418487549;9.00360956573259;13;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.65035533905029;4.44830262573501;13;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.9079737663269;5.23274056572185;13;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.38195657730103;-1.58000984668031;13;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.83065557479858;3.57494743611437;13;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.67675113677979;5.04115974487738;13;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.28029251098633;13.2156931506177;13;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
4.87869548797607;9.57688726879071;13;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.22042846679688;11.9321375060002;13;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
5.03112697601318;0;13;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.73514652252197;0;13;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
4.80676889419556;-4.45940010831162;13;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.71469163894653;-0.431979949894878;13;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.62924718856812;-7.98786811307096;13;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.85143995285034;2.45596265659864;13;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.54221725463867;-9.71769791749399;13;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.6241888999939;-2.34327748888706;13;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.73048686981201;-5.97560164222705;13;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.81484365463257;1.6830974866676;13;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
4.42775106430054;-11.9928579538809;13;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
4.64956045150757;-1.80746404799361;13;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.80218362808228;0;14;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.59875392913818;0;14;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
5.42296171188354;12.9269959643166;14;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.86329221725464;5.75239058650894;14;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.98504209518433;3.80781913529356;14;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.63707494735718;0.833291339555875;14;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.93549346923828;2.77602548091735;14;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.7278528213501;2.80725810080704;14;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
5.20963382720947;8.48468594046476;14;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.95085906982422;7.65653362001086;14;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
5.39695024490356;12.3853368151773;14;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.09600400924683;10.8127133517194;14;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.44506597518921;0;14;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.42471170425415;0;14;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
5.33051156997681;19.9197402182519;14;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.82881689071655;9.13291562191214;14;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
5.09844493865967;14.6989711090317;14;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.61094760894775;4.20899523271869;14;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
5.00562286376953;12.6107664477682;14;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.59704923629761;3.89488725056963;14;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
5.07690858840942;14.2144709830391;14;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.88611936569214;10.4279711827183;14;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
5.48288631439209;23.3476925875933;14;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.07790470123291;14.7623854532883;14;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.91778516769409;0;14;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.28970766067505;0;14;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
5.29141759872437;7.59757529639031;14;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.95465707778931;15.5010427216296;14;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.97514343261719;1.16634344460376;14;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.82880830764771;12.5673050384002;14;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.93105316162109;0.269796127211119;14;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.62777996063232;7.88101023891392;14;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.95239686965942;0.70380670942487;14;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.12015676498413;19.3591071932953;14;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
5.26399946212769;7.04004511437271;14;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.08085870742798;18.4430061284976;14;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.61060285568237;0;14;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.60736131668091;0;14;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
5.15918016433716;11.8981687607009;14;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.84189128875732;5.09033166613833;14;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.76559448242188;3.3616347274084;14;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.81430959701538;4.49168767348935;14;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.80628728866577;4.24422660351726;14;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.85892724990845;5.46008693341993;14;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
5.41248798370361;17.3921969235097;14;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.028564453125;9.14196016967739;14;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
5.29205846786499;14.7801845770071;14;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
4.79593372344971;4.0928504149669;14;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.6818265914917;0;14;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.54857540130615;0;14;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
4.96630048751831;6.07613055433507;14;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.66344881057739;2.52548103826649;14;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.90847539901733;4.84103379517569;14;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.62560033798218;1.69338594791475;14;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
5.14047384262085;9.79633145667231;14;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.66458559036255;2.55047303432814;14;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
5.18158626556396;10.6744593014291;14;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.67887115478516;2.86453981705104;14;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
5.08621215820313;8.63734610432427;14;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
4.94918537139893;8.80737230337516;14;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.60286045074463;0;14;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.61829376220703;0;14;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
5.2708477973938;14.5124396839167;14;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.38736009597778;-5.00041093355844;14;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
5.23644781112671;13.7650786323444;14;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.59433507919312;-0.518777805127457;14;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.9817852973938;8.2323774684038;14;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.87919187545776;5.64923165749533;14;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.77405500411987;3.71930792182824;14;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.70149850845337;1.80163390486827;14;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
5.22109746932983;13.4315829298103;14;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
4.82128095626831;4.39528545633863;14;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.24909925460815;0;15;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.98493480682373;0;15;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
4.15562677383423;-2.19981871858029;15;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.36740350723267;7.67249152156184;15;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
3.84888887405396;-9.41871103905541;15;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.9888653755188;0.0788489488305455;15;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
3.78649973869324;-10.8870018842988;15;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.94147348403931;-0.871853383617593;15;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.01864814758301;-5.42352845194712;15;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.95432758331299;-0.613994459242373;15;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
4.34998369216919;2.37425467177839;15;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
4.91823673248291;-1.3379929111514;15;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.18066740036011;0;15;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
5.07086801528931;0;15;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
4.29431581497192;2.7184275554192;15;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.91750717163086;-3.02435092366918;15;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.2759804725647;2.27985302529399;15;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.89193630218506;-3.5286209888474;15;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
4.07716035842896;-2.47584971534058;15;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.64622974395752;-8.37407461703695;15;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
4.22379732131958;1.03165157208529;15;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.96668863296509;-2.05446842651208;15;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
4.12561368942261;-1.31686416701692;15;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.08978128433228;0.372978925618717;15;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
4.21411800384521;0;15;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.96503019332886;0;15;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
4.40732908248901;4.58485212012338;15;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
4.83024120330811;-2.7147667742657;15;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
4.05513906478882;-3.77253173526072;15;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.89907360076904;-1.32842278881679;15;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
